	Team	Number	Name	Goal	GPG	Assist	APG	Block	BPG	Turn	TPG	Games	Tournament	Spirit	Team_Num
713	TRAFFIC	42	RACHEL MOENS	5	1.0	9	1.8					5	2014 USAU Club Championships	12.14	4
714	TRAFFIC	66	CRYSTAL LOK KOO	0	0.0	0	0.0					5	2014 USAU Club Championships	12.14	4
715	TRAFFIC	77	JENNIFER KWOK	6	1.2	4	0.8					5	2014 USAU Club Championships	12.14	4
716	TRAFFIC	89	CAROLYN CHURCHLAND	4	0.8	0	0.0					5	2014 USAU Club Championships	12.14	4
717	TRAFFIC	90	CATHERINE HUI	11	2.2	9	1.8					5	2014 USAU Club Championships	12.14	4
718	TRAFFIC	92	LAUREL JAY	2	0.4	0	0.0					5	2014 USAU Club Championships	12.14	4
719	BRUTE SQUAD	01	KAMI GROOM	9	1.5	4	0.666666666667					6	2014 USAU Club Championships	13.4	2
720	BRUTE SQUAD	02	COURTNEY KIESOW	2	0.333333333333	0	0.0					6	2014 USAU Club Championships	13.4	2
721	BRUTE SQUAD	03	SARA JACOBI	2	0.333333333333	0	0.0					6	2014 USAU Club Championships	13.4	2
722	BRUTE SQUAD	04	ELIZABETH CALKINS	0	0.0	0	0.0					6	2014 USAU Club Championships	13.4	2
723	BRUTE SQUAD	05	BLAKE SPITZ	3	0.5	0	0.0					6	2014 USAU Club Championships	13.4	2
724	BRUTE SQUAD	06	CLAUDIA TAJIMA	2	0.333333333333	5	0.833333333333					6	2014 USAU Club Championships	13.4	2
725	BRUTE SQUAD	07	MIA GREENWALD	0	0.0	0	0.0					6	2014 USAU Club Championships	13.4	2
726	BRUTE SQUAD	09	BECCA LUDFORD	3	0.5	2	0.333333333333					6	2014 USAU Club Championships	13.4	2
727	BRUTE SQUAD	10	QXHNA TITCOMB	3	0.5	3	0.5					6	2014 USAU Club Championships	13.4	2
728	BRUTE SQUAD	11	CHRISTIE KIM	3	0.5	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
729	BRUTE SQUAD	12	DORY ZIPERSTEIN	0	0.0	10	1.66666666667					6	2014 USAU Club Championships	13.4	2
730	BRUTE SQUAD	13	BECKY MALINOWSKI	10	1.66666666667	9	1.5					6	2014 USAU Club Championships	13.4	2
731	BRUTE SQUAD	14	PAULA SEVILLE	2	0.333333333333	9	1.5					6	2014 USAU Club Championships	13.4	2
732	BRUTE SQUAD	16	KIRSTEN UNFRIED	5	0.833333333333	3	0.5					6	2014 USAU Club Championships	13.4	2
733	BRUTE SQUAD	17	ANGELA ZHU	0	0.0	4	0.666666666667					6	2014 USAU Club Championships	13.4	2
734	BRUTE SQUAD	18	LEILA TUNNELL	2	0.333333333333	10	1.66666666667					6	2014 USAU Club Championships	13.4	2
735	BRUTE SQUAD	19	LIEN HOFFMANN	6	1.0	5	0.833333333333					6	2014 USAU Club Championships	13.4	2
736	BRUTE SQUAD	21	CHELSEA MURPHY	3	0.5	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
737	BRUTE SQUAD	22	VICTORIA NEGUS	4	0.666666666667	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
738	BRUTE SQUAD	23	EMILY BAECHER	2	0.333333333333	6	1.0					6	2014 USAU Club Championships	13.4	2
739	BRUTE SQUAD	24	CHELSEA WITTE-GARCIA	4	0.666666666667	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
740	BRUTE SQUAD	25	SHIRA KLANE	2	0.333333333333	0	0.0					6	2014 USAU Club Championships	13.4	2
741	BRUTE SQUAD	26	ELANA SCHWAM	3	0.5	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
742	BRUTE SQUAD	28	VICKI CHANG	1	0.166666666667	3	0.5					6	2014 USAU Club Championships	13.4	2
743	BRUTE SQUAD	33	LAURA BITTERMAN	10	1.66666666667	1	0.166666666667					6	2014 USAU Club Championships	13.4	2
744	BRUTE SQUAD	37	MOLLY HALLWEAVER	1	0.166666666667	3	0.5					6	2014 USAU Club Championships	13.4	2
745	UNDERGROUND	01	MARGIE QUINN	1	0.25	4	1.0					4	2014 USAU Club Championships	12.71	16
746	UNDERGROUND	02	LINDSEY WILSON	0	0.0	8	2.0					4	2014 USAU Club Championships	12.71	16
747	UNDERGROUND	05	ERICA PETRU	1	0.25	8	2.0					4	2014 USAU Club Championships	12.71	16
748	UNDERGROUND	06	MOLLY SINNOTT	11	2.75	8	2.0					4	2014 USAU Club Championships	12.71	16
749	UNDERGROUND	07	EDEN MARSICEK	1	0.25	9	2.25					4	2014 USAU Club Championships	12.71	16
750	UNDERGROUND	08	KIMBERLY TEE	4	1.0	1	0.25					4	2014 USAU Club Championships	12.71	16
751	UNDERGROUND	10	JULIA BLADIN	1	0.25	3	0.75					4	2014 USAU Club Championships	12.71	16
752	UNDERGROUND	11	KALEY BENDER	0	0.0	1	0.25					4	2014 USAU Club Championships	12.71	16
753	UNDERGROUND	12	NOEL HANZEL	11	2.75	1	0.25					4	2014 USAU Club Championships	12.71	16
754	UNDERGROUND	13	TRUDY PHILIP	2	0.5	2	0.5					4	2014 USAU Club Championships	12.71	16
755	UNDERGROUND	14	ASHLEY CHAN	0	0.0	0	0.0					4	2014 USAU Club Championships	12.71	16
756	UNDERGROUND	15	EVA FURY	0	0.0	2	0.5					4	2014 USAU Club Championships	12.71	16
757	UNDERGROUND	16	KATIE SILVERIA	1	0.25	2	0.5					4	2014 USAU Club Championships	12.71	16
758	UNDERGROUND	17	ADRIENNE LEMBERGER	6	1.5	7	1.75					4	2014 USAU Club Championships	12.71	16
759	UNDERGROUND	20	ELAINE LEUNG	0	0.0	5	1.25					4	2014 USAU Club Championships	12.71	16
760	UNDERGROUND	21	NICOLA BRUCE	1	0.25	0	0.0					4	2014 USAU Club Championships	12.71	16
761	UNDERGROUND	22	JAZMINE CANEZ	0	0.0	0	0.0					4	2014 USAU Club Championships	12.71	16
762	UNDERGROUND	23	ANH-THU CHANG	0	0.0	0	0.0					4	2014 USAU Club Championships	12.71	16
763	UNDERGROUND	33	ANNA MARIA PARUK	7	1.75	0	0.0					4	2014 USAU Club Championships	12.71	16
764	UNDERGROUND	47	ALYSSA KELLY	3	0.75	4	1.0					4	2014 USAU Club Championships	12.71	16
765	UNDERGROUND	50	HEATHER ANN BRAUER	1	0.25	0	0.0					4	2014 USAU Club Championships	12.71	16
766	UNDERGROUND	61	ALEX FUSSELL	4	1.0	0	0.0					4	2014 USAU Club Championships	12.71	16
767	UNDERGROUND	81	LANI NGUYEN	7	1.75	0	0.0					4	2014 USAU Club Championships	12.71	16
768	UNDERGROUND	92	JESS SMITH	1	0.25	0	0.0					4	2014 USAU Club Championships	12.71	16
769	SCANDAL	02	HULDAH GRONVALL	5	0.714285714286	2	0.285714285714					7	2014 USAU Club Championships	12.71	10
770	SCANDAL	03	AMY WICKNER	4	0.571428571429	0	0.0					7	2014 USAU Club Championships	12.71	10
771	SCANDAL	04	SARAH ITOH	8	1.14285714286	4	0.571428571429					7	2014 USAU Club Championships	12.71	10
772	SCANDAL	05	ALLISON MADDUX	2	0.285714285714	5	0.714285714286					7	2014 USAU Club Championships	12.71	10
773	SCANDAL	06	ASHLEY DALY MORGAN	7	1.0	3	0.428571428571					7	2014 USAU Club Championships	12.71	10
774	SCANDAL	07	KIMBERLY BEACH	7	1.0	2	0.285714285714					7	2014 USAU Club Championships	12.71	10
775	SCANDAL	08	KRISTIN FRANKE	0	0.0	4	0.571428571429					7	2014 USAU Club Championships	12.71	10
776	SCANDAL	09	OCTAVIA PAYNE	4	0.571428571429	23	3.28571428571					7	2014 USAU Club Championships	12.71	10
777	SCANDAL	13	KATHLEEN RATCLIFF	0	0.0	0	0.0					7	2014 USAU Club Championships	12.71	10
778	SCANDAL	14	SAMANTHA MCCLELLAN	6	0.857142857143	6	0.857142857143					7	2014 USAU Club Championships	12.71	10
779	SCANDAL	17	SHINO YOSHEN	3	0.428571428571	2	0.285714285714					7	2014 USAU Club Championships	12.71	10
780	SCANDAL	18	CRYSTAL DAVIS	1	0.142857142857	1	0.142857142857					7	2014 USAU Club Championships	12.71	10
781	SCANDAL	19	ALICIA WHITE	10	1.42857142857	5	0.714285714286					7	2014 USAU Club Championships	12.71	10
782	SCANDAL	20	ALIKA JOHNSTON	4	0.571428571429	8	1.14285714286					7	2014 USAU Club Championships	12.71	10
783	SCANDAL	21	MAGGIE JOHN	1	0.142857142857	2	0.285714285714					7	2014 USAU Club Championships	12.71	10
784	SCANDAL	23	LAUREN SADLER	1	0.142857142857	1	0.142857142857					7	2014 USAU Club Championships	12.71	10
785	SCANDAL	24	AMY HUDSON	0	0.0	2	0.285714285714					7	2014 USAU Club Championships	12.71	10
786	SCANDAL	37	SANDRA JORGENSEN	21	3.0	4	0.571428571429					7	2014 USAU Club Championships	12.71	10
787	SCANDAL	42	LAURA PAPE	3	0.428571428571	1	0.142857142857					7	2014 USAU Club Championships	12.71	10
788	SCANDAL	55	MOLLY ROY	4	0.571428571429	3	0.428571428571					7	2014 USAU Club Championships	12.71	10
789	SCANDAL	71	SASHA BUGLER	0	0.0	0	0.0					7	2014 USAU Club Championships	12.71	10
790	SCANDAL	77	QUINNE FARENWALD	1	0.142857142857	0	0.0					7	2014 USAU Club Championships	12.71	10
791	SCANDAL	89	ANNE MERCIER	2	0.285714285714	15	2.14285714286					7	2014 USAU Club Championships	12.71	10
792	SCANDAL	91	JESSICA O'CONNOR	6	0.857142857143	8	1.14285714286					7	2014 USAU Club Championships	12.71	10
793	TABBY ROSA	00	LISA FITTON	4	1.0	2	0.5					4	2014 USAU Club Championships	15.29	19
794	TABBY ROSA	01	ZOE STAPLETON	1	0.25	0	0.0					4	2014 USAU Club Championships	15.29	19
795	TABBY ROSA	03	LILLIAN MORRIS	4	1.0	0	0.0					4	2014 USAU Club Championships	15.29	19
796	TABBY ROSA	04	MICHELLE FUSTING	3	0.75	3	0.75					4	2014 USAU Club Championships	15.29	19
797	TABBY ROSA	05	DIANA ELSNER	0	0.0	1	0.25					4	2014 USAU Club Championships	15.29	19
798	TABBY ROSA	06	ALEXA WOOD	0	0.0	0	0.0					4	2014 USAU Club Championships	15.29	19
799	TABBY ROSA	07	KELSEY VIARS	14	3.5	3	0.75					4	2014 USAU Club Championships	15.29	19
800	TABBY ROSA	08	REBA HAVIS	5	1.25	3	0.75					4	2014 USAU Club Championships	15.29	19
801	TABBY ROSA	09	KATIE FOX	1	0.25	6	1.5					4	2014 USAU Club Championships	15.29	19
802	TABBY ROSA	12	TEAL DABNEY	3	0.75	4	1.0					4	2014 USAU Club Championships	15.29	19
803	TABBY ROSA	15	AMANDA SCHWORM	3	0.75	0	0.0					4	2014 USAU Club Championships	15.29	19
804	TABBY ROSA	18	SHAYNA BROCK	2	0.5	0	0.0					4	2014 USAU Club Championships	15.29	19
805	TABBY ROSA	19	JENNA DAHL	0	0.0	5	1.25					4	2014 USAU Club Championships	15.29	19
806	TABBY ROSA	20	LAURA PAYNE	0	0.0	0	0.0					4	2014 USAU Club Championships	15.29	19
807	TABBY ROSA	22	CAROLINA GONZALEZ-LLANOS	3	0.75	0	0.0					4	2014 USAU Club Championships	15.29	19
808	TABBY ROSA	24	KATELYN COBELENS	2	0.5	15	3.75					4	2014 USAU Club Championships	15.29	19
809	TABBY ROSA	29	JACKIE FANE	4	1.0	7	1.75					4	2014 USAU Club Championships	15.29	19
810	TABBY ROSA	42	MEGAN REEVES	1	0.25	2	0.5					4	2014 USAU Club Championships	15.29	19
811	TABBY ROSA	77	BROOKE STANISLAWSKI	2	0.5	1	0.25					4	2014 USAU Club Championships	15.29	19
812	GREEN MEANS GO		SHANNON TSAI	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
813	GREEN MEANS GO	01	LYRA OLSON	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
814	GREEN MEANS GO	03	NIKKI ROSS	3	0.75	10	2.5					4	2014 USAU Club Championships	13.43	15
815	GREEN MEANS GO	04	KERI DORKO	6	1.5	4	1.0					4	2014 USAU Club Championships	13.43	15
816	GREEN MEANS GO	05	YOLANDA SCARPATI	4	1.0	2	0.5					4	2014 USAU Club Championships	13.43	15
817	GREEN MEANS GO	06	CLAIRE REMINGTON	0	0.0	1	0.25					4	2014 USAU Club Championships	13.43	15
818	GREEN MEANS GO	07	KELSEY DEVLIN	1	0.25	0	0.0					4	2014 USAU Club Championships	13.43	15
819	GREEN MEANS GO	08	WHITNEY VIETS	3	0.75	2	0.5					4	2014 USAU Club Championships	13.43	15
820	GREEN MEANS GO	09	JOANNE BURGESS	2	0.5	1	0.25					4	2014 USAU Club Championships	13.43	15
821	GREEN MEANS GO	10	SAMANTHA PELETIER	7	1.75	9	2.25					4	2014 USAU Club Championships	13.43	15
822	GREEN MEANS GO	11	VICKI CHEN	2	0.5	6	1.5					4	2014 USAU Club Championships	13.43	15
823	GREEN MEANS GO	12	KATIE RYAN	15	3.75	4	1.0					4	2014 USAU Club Championships	13.43	15
824	GREEN MEANS GO	16	ABIGAIL NEWSOME	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
825	GREEN MEANS GO	17	XENIA RUDENKO	5	1.25	0	0.0					4	2014 USAU Club Championships	13.43	15
826	GREEN MEANS GO	18	ELAINE SAYLER	4	1.0	0	0.0					4	2014 USAU Club Championships	13.43	15
827	GREEN MEANS GO	23	NICHOLE SMITH	2	0.5	11	2.75					4	2014 USAU Club Championships	13.43	15
828	GREEN MEANS GO	24	CASEY GORMAN	3	0.75	0	0.0					4	2014 USAU Club Championships	13.43	15
829	GREEN MEANS GO	26	ASHLEY UN	1	0.25	1	0.25					4	2014 USAU Club Championships	13.43	15
830	GREEN MEANS GO	28	KELSEY JOHNSON	0	0.0	2	0.5					4	2014 USAU Club Championships	13.43	15
831	GREEN MEANS GO	32	MELANIE HARVEY	1	0.25	9	2.25					4	2014 USAU Club Championships	13.43	15
832	GREEN MEANS GO	37	HANNAH HENKIN	1	0.25	0	0.0					4	2014 USAU Club Championships	13.43	15
833	GREEN MEANS GO	40	KRISTIN ROSSER	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
834	GREEN MEANS GO	44	NATALIE GUSTAFSON	1	0.25	0	0.0					4	2014 USAU Club Championships	13.43	15
835	GREEN MEANS GO	51	JAMIE BARR	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
836	GREEN MEANS GO	53	MARGIE GUY	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
837	GREEN MEANS GO	66	SHERRY LI	1	0.25	1	0.25					4	2014 USAU Club Championships	13.43	15
838	GREEN MEANS GO	88	EILEEN PEACH REGAN	0	0.0	0	0.0					4	2014 USAU Club Championships	13.43	15
839	RIOT		GWEN AMBLER	3	3.0	2	2.0					1	2014 WUCC		1
840	RIOT		DOMINIQUE FONTENETTE	3	3.0	2	2.0					1	2014 WUCC		1
841	RIOT		SARAH GRIFFITH	3	3.0	2	2.0					1	2014 WUCC		1
842	FURY		LISA PITCAITHLEY	3	3.0	2	2.0					1	2014 WUCC		0
843	FURY		CLAIRE DESMOND	4	4.0	0	0.0					1	2014 WUCC		0
844	FURY		GENEVIEVE LAROCHE	3	3.0	0	0.0					1	2014 WUCC		0
845	FURY		CREE HOWARD	1	1.0	2	2.0					1	2014 WUCC		0
846	RIOT		KELLY JOHNSON	1	1.0	2	2.0					1	2014 WUCC		1
847	FURY		LORYN KANEMARU	0	0.0	3	3.0					1	2014 WUCC		0
848	RIOT		JILLIAN GOODREAU	2	2.0	0	0.0					1	2014 WUCC		1
849	FURY		KRISTIE BOWEN	1	1.0	1	1.0					1	2014 WUCC		0
850	RIOT		"ANGELICA GELI"""" BOYDEN"	1	1.0	1	1.0					1	2014 WUCC		1
851	RIOT		CALISE CARDENAS	1	1.0	1	1.0					1	2014 WUCC		1
852	FURY		LAKSHMI NARAYAN	1	1.0	1	1.0					1	2014 WUCC		0
853	FURY		MAGGIE RUDEN	1	1.0	1	1.0					1	2014 WUCC		0
854	RIOT		ROHRE TITCOMB	1	1.0	1	1.0					1	2014 WUCC		1
855	RIOT		HANA KAWAI	0	0.0	2	2.0					1	2014 WUCC		1
856	RIOT		ALYSSA WEATHERFORD	0	0.0	2	2.0					1	2014 WUCC		1
857	RIOT		RACHEL BRADSHAW	1	1.0	0	0.0					1	2014 WUCC		1
858	RIOT		FIONA MCKIBBEN	1	1.0	0	0.0					1	2014 WUCC		1
859	FURY		ANDREA ROMANO	1	1.0	0	0.0					1	2014 WUCC		0
860	RIOT		NORA CARR	0	0.0	1	1.0					1	2014 WUCC		1
861	FURY		LIZ DUFFY	0	0.0	1	1.0					1	2014 WUCC		0
862	FURY		CAROLYN FINNEY	0	0.0	1	1.0					1	2014 WUCC		0
863	FURY		KAELA JORGENSON	0	0.0	1	1.0					1	2014 WUCC		0
864	FURY		ANNA NAZAROV	0	0.0	1	1.0					1	2014 WUCC		0
865	FURY		NANCY SUN	0	0.0	1	1.0					1	2014 WUCC		0
866	RIOT		BAILEY ZAHNISER	0	0.0	1	1.0					1	2014 WUCC		1
867	RIOT		EMILY BAECHER	0	0.0	0	0.0					1	2014 WUCC		1
868	RIOT		ELLE BURSTEIN	0	0.0	0	0.0					1	2014 WUCC		1
869	FURY		LAUREN CASEY	0	0.0	0	0.0					1	2014 WUCC		0
870	FURY		DARRAGH CLANCY	0	0.0	0	0.0					1	2014 WUCC		0
871	FURY		ALICIA DANTZKER	0	0.0	0	0.0					1	2014 WUCC		0
872	FURY		MANISHA DARYANI	0	0.0	0	0.0					1	2014 WUCC		0
873	RIOT		SARAH DAVIS	0	0.0	0	0.0					1	2014 WUCC		1
874	RIOT		CHARLIE EIDE	0	0.0	0	0.0					1	2014 WUCC		1
875	FURY		ALDEN FLETCHER	0	0.0	0	0.0					1	2014 WUCC		0
876	FURY		SABRINA FONG	0	0.0	0	0.0					1	2014 WUCC		0
877	RIOT		KATE KINGERY	0	0.0	0	0.0					1	2014 WUCC		1
878	RIOT		KATHRYN LAWSON	0	0.0	0	0.0					1	2014 WUCC		1
879	RIOT		SHANNON MCDOWELL	0	0.0	0	0.0					1	2014 WUCC		1
880	RIOT		MOLLY MCKEON	0	0.0	0	0.0					1	2014 WUCC		1
881	FURY		MICHELA MEISTER	0	0.0	0	0.0					1	2014 WUCC		0
882	RIOT		CHARLIE MERCER	0	0.0	0	0.0					1	2014 WUCC		1
883	FURY		CASTLE SINICROPE	0	0.0	0	0.0					1	2014 WUCC		0
884	FURY		ALEX SNYDER	0	0.0	0	0.0					1	2014 WUCC		0
885	FURY		ARLIE STERN	0	0.0	0	0.0					1	2014 WUCC		0
886	RIOT		SHIRA STERN	0	0.0	0	0.0					1	2014 WUCC		1
887	IRIS	00	CAROLINE CADOTTE	0	0.0	0	0.0					7	2015 USAU Club Championships	11.29	17
888	IRIS	00	MARIANNE PILON	0	0.0	0	0.0					7	2015 USAU Club Championships	11.29	17
889	IRIS	00	STéPHANIE  VILLANUEVA	0	0.0	0	0.0					7	2015 USAU Club Championships	11.29	17
890	IRIS	01	JULIE DAVIAU	9	1.28571428571	1	0.142857142857					7	2015 USAU Club Championships	11.29	17
891	IRIS	04	MARIE GENEST	6	0.857142857143	19	2.71428571429					7	2015 USAU Club Championships	11.29	17
892	IRIS	05	ISABELLE LEMAY	3	0.428571428571	9	1.28571428571					7	2015 USAU Club Championships	11.29	17
893	IRIS	06	MARIE-HELENE AUDET	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	11.29	17
894	IRIS	07	FREDERIQUE DESBIENS BLAIS	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	11.29	17
895	IRIS	08	SANDRA WILLIAMS	3	0.428571428571	5	0.714285714286					7	2015 USAU Club Championships	11.29	17
896	IRIS	09	EMILIE ST-PIERRE	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.29	17
897	IRIS	10	SUZANNE WAVROCH	0	0.0	0	0.0					7	2015 USAU Club Championships	11.29	17
898	IRIS	11	CAMILLE BARNES	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.29	17
899	IRIS	14	KIMBERLY MORIN COULOMBE	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	11.29	17
900	IRIS	16	MARIE-ÈVE BEAUCHEMIN	3	0.428571428571	5	0.714285714286					7	2015 USAU Club Championships	11.29	17
901	IRIS	17	SABRINA BEAUDETTE	4	0.571428571429	3	0.428571428571					7	2015 USAU Club Championships	11.29	17
902	IRIS	22	AUDREY ST-ARNAUD	6	0.857142857143	5	0.714285714286					7	2015 USAU Club Championships	11.29	17
903	IRIS	25	ANOUCHKA BEAUDRY	2	0.285714285714	3	0.428571428571					7	2015 USAU Club Championships	11.29	17
904	IRIS	26	JULIE LANDRY	5	0.714285714286	4	0.571428571429					7	2015 USAU Club Championships	11.29	17
905	IRIS	27	MELISSA POULIN-CADOVIUS	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	11.29	17
906	IRIS	29	MARIE-PIER BISSON-COTE	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	11.29	17
907	IRIS	33	HELENA SKROTZKY BOISVERT	3	0.428571428571	6	0.857142857143					7	2015 USAU Club Championships	11.29	17
908	IRIS	41	SOPHIE DAGENAIS	19	2.71428571429	3	0.428571428571					7	2015 USAU Club Championships	11.29	17
909	IRIS	72	ISABELLE MORNEAU-GRENIER	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	11.29	17
910	NIGHTLOCK	0	MALLORY MEISER	3	0.428571428571	0	0.0					7	2015 USAU Club Championships	10.43	6
911	NIGHTLOCK	02	MARISA RAFTER	3	0.428571428571	4	0.571428571429					7	2015 USAU Club Championships	10.43	6
912	NIGHTLOCK	03	LORYN KANEMARU	4	0.571428571429	13	1.85714285714					7	2015 USAU Club Championships	10.43	6
913	NIGHTLOCK	06	MONISHA WHITE	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
914	NIGHTLOCK	07	CLAIRE SHARMAN	14	2.0	5	0.714285714286					7	2015 USAU Club Championships	10.43	6
915	NIGHTLOCK	08	RACHEL HABBERT	5	0.714285714286	5	0.714285714286					7	2015 USAU Club Championships	10.43	6
916	NIGHTLOCK	09	ALEXANDRA STAMBAUGH	4	0.571428571429	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
917	NIGHTLOCK	10	MALINA WIEBE	7	1.0	2	0.285714285714					7	2015 USAU Club Championships	10.43	6
918	NIGHTLOCK	11	IRIS LEUNG	4	0.571428571429	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
919	NIGHTLOCK	12	HEATHER WAUGH	4	0.571428571429	2	0.285714285714					7	2015 USAU Club Championships	10.43	6
920	NIGHTLOCK	13	MARIE LAURENZA	4	0.571428571429	5	0.714285714286					7	2015 USAU Club Championships	10.43	6
921	NIGHTLOCK	14	EMMY KOLANZ	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	10.43	6
922	NIGHTLOCK	15	KATHRYN (KATIE) BARRY	0	0.0	0	0.0					7	2015 USAU Club Championships	10.43	6
923	NIGHTLOCK	16	JENNIFER FOUNDS	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
924	NIGHTLOCK	17	ABIGAIL EDWARDSVANMUIJEN	0	0.0	0	0.0					7	2015 USAU Club Championships	10.43	6
925	NIGHTLOCK	18	SHANNON BUBB	3	0.428571428571	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
926	NIGHTLOCK	19	ADRIENNE LEMBERGER	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	10.43	6
927	NIGHTLOCK	20	BRIANA CAHN	8	1.14285714286	8	1.14285714286					7	2015 USAU Club Championships	10.43	6
928	NIGHTLOCK	23	SALLY MIMMS	3	0.428571428571	3	0.428571428571					7	2015 USAU Club Championships	10.43	6
929	NIGHTLOCK	24	NATASHA WON	4	0.571428571429	7	1.0					7	2015 USAU Club Championships	10.43	6
930	NIGHTLOCK	25	AUDREY WEI	4	0.571428571429	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
931	NIGHTLOCK	26	TERESA FENG	0	0.0	3	0.428571428571					7	2015 USAU Club Championships	10.43	6
932	NIGHTLOCK	27	KIRA LOU	2	0.285714285714	1	0.142857142857					7	2015 USAU Club Championships	10.43	6
933	NIGHTLOCK	33	CAROL CHEN	0	0.0	0	0.0					7	2015 USAU Club Championships	10.43	6
934	NIGHTLOCK	77	EMILY PRADER	2	0.285714285714	8	1.14285714286					7	2015 USAU Club Championships	10.43	6
935	NIGHTLOCK	88	ALINA KAGAN	2	0.285714285714	6	0.857142857143					7	2015 USAU Club Championships	10.43	6
936	SHOWDOWN	00	ANDREA CRUMRINE	0	0.0	0	0.0					7	2015 USAU Club Championships	8.14	7
937	SHOWDOWN	00	ANDREA ESPARZA	0	0.0	0	0.0					7	2015 USAU Club Championships	8.14	7
938	SHOWDOWN	00	SARAH LEVINN	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	8.14	7
939	SHOWDOWN	00	LILLIAN WHITE	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	8.14	7
940	SHOWDOWN	00	TINA WOODINGS	1	0.142857142857	3	0.428571428571					7	2015 USAU Club Championships	8.14	7
941	SHOWDOWN	02	ELISE RUFFIN	1	0.142857142857	5	0.714285714286					7	2015 USAU Club Championships	8.14	7
942	SHOWDOWN	03	JENNIFER SCHMERLING	1	0.142857142857	5	0.714285714286					7	2015 USAU Club Championships	8.14	7
943	SHOWDOWN	04	SHARON TSAO	8	1.14285714286	5	0.714285714286					7	2015 USAU Club Championships	8.14	7
944	SHOWDOWN	08	LAURA LANDIS	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	8.14	7
945	SHOWDOWN	09	JULIE EAGLE MALECEK	1	0.142857142857	6	0.857142857143					7	2015 USAU Club Championships	8.14	7
946	SHOWDOWN	10	TIFFANY SCHUMACHER	0	0.0	2	0.285714285714					7	2015 USAU Club Championships	8.14	7
947	SHOWDOWN	11	KATEY FORTH	8	1.14285714286	10	1.42857142857					7	2015 USAU Club Championships	8.14	7
948	SHOWDOWN	14	EDITH TENG	0	0.0	5	0.714285714286					7	2015 USAU Club Championships	8.14	7
949	SHOWDOWN	20	MICHELLE LANDIS	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	8.14	7
950	SHOWDOWN	28	ANNE ORTIZ	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	8.14	7
951	SHOWDOWN	29	MICHELLE ARCENEAUX	1	0.142857142857	0	0.0					7	2015 USAU Club Championships	8.14	7
952	SHOWDOWN	30	KAYLA RAMIREZ	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	8.14	7
953	SHOWDOWN	32	REBECCA FORTH	0	0.0	0	0.0					7	2015 USAU Club Championships	8.14	7
954	SHOWDOWN	33	ERIN SCHRAN	1	0.142857142857	1	0.142857142857					7	2015 USAU Club Championships	8.14	7
955	SHOWDOWN	34	MADISON TOMASEK	0	0.0	1	0.142857142857					7	2015 USAU Club Championships	8.14	7
956	SHOWDOWN	64	LUKIIH CUAN	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	8.14	7
957	SHOWDOWN	77	KEYA DAVANI	2	0.285714285714	0	0.0					7	2015 USAU Club Championships	8.14	7
958	SHOWDOWN	93	ANNA MEYERS	6	0.857142857143	3	0.428571428571					7	2015 USAU Club Championships	8.14	7
959	SHOWDOWN	99	JANEL VENZANT	2	0.285714285714	4	0.571428571429					7	2015 USAU Club Championships	8.14	7
960	BENT	01	ALEXI ZALK	15	2.14285714286	7	1.0					7	2015 USAU Club Championships	7.43	13
961	BENT	02	BRITTANY KAPLAN	2	0.285714285714	10	1.42857142857					7	2015 USAU Club Championships	7.43	13
962	BENT	03	JUDY JARVIS	4	0.571428571429	11	1.57142857143					7	2015 USAU Club Championships	7.43	13
